age;p10Be
42608;1.1631
42609;1.1619
42610;1.1607
42611;1.1596
42612;1.1586
42613;1.1577
42614;1.1569
42615;1.1562
42616;1.1555
42617;1.1549
42618;1.1544
42619;1.1538
42620;1.1532
42621;1.1526
42622;1.1518
42623;1.1509
42624;1.1498
42625;1.1486
42626;1.1473
42627;1.1457
42628;1.144
42629;1.1422
42630;1.1402
42631;1.1382
42632;1.136
42633;1.1338
42634;1.1316
42635;1.1295
42636;1.1274
42637;1.1254
42638;1.1235
42639;1.1217
42640;1.1202
42641;1.1188
42642;1.1176
42643;1.1166
42644;1.1159
42645;1.1154
42646;1.1151
42647;1.115
42648;1.1152
42649;1.1155
42650;1.1161
42651;1.1169
42652;1.1179
42653;1.1191
42654;1.1205
42655;1.122
42656;1.1237
42657;1.1256
42658;1.1275
42659;1.1297
42660;1.1319
42661;1.1343
42662;1.1367
42663;1.1393
42664;1.1419
42665;1.1447
42666;1.1475
42667;1.1505
42668;1.1535
42669;1.1566
42670;1.1599
42671;1.1632
42672;1.1666
42673;1.17
42674;1.1736
42675;1.1772
42676;1.1808
42677;1.1845
42678;1.1881
42679;1.1917
42680;1.1952
42681;1.1985
42682;1.2017
42683;1.2045
42684;1.2071
42685;1.2092
42686;1.2108
42687;1.2119
42688;1.2124
42689;1.2122
42690;1.2113
42691;1.2096
42692;1.207
42693;1.2037
42694;1.1995
42695;1.1946
42696;1.1889
42697;1.1825
42698;1.1754
42699;1.1679
42700;1.1599
42701;1.1516
42702;1.1432
42703;1.1347
42704;1.1264
42705;1.1182
42706;1.1105
42707;1.1031
42708;1.0964
42709;1.0902
42710;1.0848
42711;1.0802
42712;1.0763
42713;1.0731
42714;1.0707
42715;1.0691
42716;1.068
42717;1.0676
42718;1.0677
42719;1.0682
42720;1.069
42721;1.07
42722;1.0713
42723;1.0725
42724;1.0738
42725;1.0749
42726;1.0759
42727;1.0766
42728;1.0771
42729;1.0773
42730;1.0771
42731;1.0766
42732;1.0758
42733;1.0747
42734;1.0733
42735;1.0716
42736;1.0696
42737;1.0675
42738;1.0652
42739;1.0628
42740;1.0604
42741;1.058
42742;1.0557
42743;1.0535
42744;1.0516
42745;1.0499
42746;1.0486
42747;1.0477
42748;1.0473
42749;1.0474
42750;1.0481
42751;1.0493
42752;1.0513
42753;1.0538
42754;1.0571
42755;1.061
42756;1.0655
42757;1.0706
42758;1.0763
42759;1.0825
42760;1.0892
42761;1.0963
42762;1.1038
42763;1.1115
42764;1.1195
42765;1.1277
42766;1.136
42767;1.1443
42768;1.1527
42769;1.1611
42770;1.1695
42771;1.1778
42772;1.1861
42773;1.1942
42774;1.2022
42775;1.2102
42776;1.218
42777;1.2256
42778;1.2332
42779;1.2406
42780;1.2479
42781;1.255
42782;1.262
42783;1.2688
42784;1.2754
42785;1.2819
42786;1.2882
42787;1.2943
42788;1.3002
42789;1.3059
42790;1.3114
42791;1.3166
42792;1.3216
42793;1.3263
42794;1.3307
42795;1.3347
42796;1.3384
42797;1.3418
42798;1.3447
42799;1.3473
42800;1.3495
42801;1.3512
42802;1.3526
42803;1.3535
42804;1.3541
42805;1.3543
42806;1.3542
42807;1.3538
42808;1.3531
42809;1.3522
42810;1.3511
42811;1.35
42812;1.3487
42813;1.3475
42814;1.3462
42815;1.3451
42816;1.3441
42817;1.3432
42818;1.3425
42819;1.3421
42820;1.3419
42821;1.342
42822;1.3424
42823;1.3431
42824;1.3442
42825;1.3457
42826;1.3476
42827;1.3498000000000001
42828;1.3525
42829;1.3556
42830;1.3592
42831;1.3631
42832;1.3674
42833;1.3721
42834;1.377
42835;1.3823
42836;1.3877
42837;1.3932
42838;1.3987
42839;1.4041
42840;1.4092
42841;1.4141
42842;1.4185
42843;1.4225
42844;1.4258
42845;1.4285
42846;1.4305
42847;1.4318
42848;1.4324
42849;1.4324
42850;1.4319
42851;1.431
42852;1.4299
42853;1.4287
42854;1.4277
42855;1.4271
42856;1.427
42857;1.4278
42858;1.4295
42859;1.4325
42860;1.4368
42861;1.4425
42862;1.4498
42863;1.4585
42864;1.4687
42865;1.4803
42866;1.4931
42867;1.5069
42868;1.5215
42869;1.5366
42870;1.552
42871;1.5673
42872;1.5823
42873;1.5966
42874;1.61
42875;1.6222
42876;1.6331
42877;1.6424
42878;1.6502
42879;1.6561
42880;1.6604
42881;1.6629
42882;1.6637
42883;1.6629
42884;1.6607
42885;1.6571
42886;1.6524
42887;1.6467
42888;1.6401
42889;1.6329
42890;1.6252
42891;1.6171
42892;1.6088
42893;1.6004
42894;1.5919
42895;1.5834
42896;1.575
42897;1.5668
42898;1.5586
42899;1.5506
42900;1.5427
42901;1.535
42902;1.5274
42903;1.5199
42904;1.5125
42905;1.5053
42906;1.4982
42907;1.4912
42908;1.4844
42909;1.4777
42910;1.4712
42911;1.4649
42912;1.4587
42913;1.4528
42914;1.447
42915;1.4414
42916;1.436
42917;1.4308
42918;1.4258
42919;1.421
42920;1.4163
42921;1.4117
42922;1.4073
42923;1.403
42924;1.3988
42925;1.3947
42926;1.3906
42927;1.3865
42928;1.3823
42929;1.3781
42930;1.3738
42931;1.3693
42932;1.3646
42933;1.3597
42934;1.3545
42935;1.349
42936;1.3431
42937;1.3369
42938;1.3304
42939;1.3235
42940;1.3163
42941;1.3089
42942;1.3012
42943;1.2934
42944;1.2856
42945;1.2777
42946;1.27
42947;1.2624
42948;1.2552
42949;1.2483
42950;1.2418
42951;1.2359
42952;1.2305
42953;1.2258
42954;1.2217
42955;1.2182
42956;1.2154
42957;1.2132
42958;1.2117
42959;1.2108
42960;1.2104
42961;1.2106
42962;1.2113
42963;1.2124
42964;1.214
42965;1.216
42966;1.2183
42967;1.2209
42968;1.2238
42969;1.2269
42970;1.2302
42971;1.2337
42972;1.2373
42973;1.241
42974;1.2447
42975;1.2484
42976;1.2521
42977;1.2556
42978;1.259
42979;1.2622
42980;1.2651
42981;1.2677
42982;1.27
42983;1.2719
42984;1.2734
42985;1.2745
42986;1.2752
42987;1.2755
42988;1.2754
42989;1.2749
42990;1.2741
42991;1.2729
42992;1.2716
42993;1.2699
42994;1.2681
42995;1.2662
42996;1.2642
42997;1.262
42998;1.2599
42999;1.2576
43000;1.2554
43001;1.2531
43002;1.2508
43003;1.2485
43004;1.2462
43005;1.2438
43006;1.2414
43007;1.239
43008;1.2365
43009;1.2339
43010;1.2313
43011;1.2286
43012;1.226
43013;1.2233
43014;1.2207
43015;1.2181
43016;1.2157
43017;1.2134
43018;1.2113
43019;1.2094
43020;1.2078
43021;1.2065
43022;1.2055
43023;1.2049
43024;1.2048
43025;1.2051
43026;1.2058
43027;1.2069
43028;1.2085
43029;1.2105
43030;1.2129
43031;1.2156
43032;1.2187
43033;1.2221
43034;1.2257
43035;1.2295
43036;1.2335
43037;1.2376
43038;1.2419
43039;1.2462
43040;1.2505
43041;1.2549
43042;1.2594
43043;1.2639
43044;1.2684
43045;1.273
43046;1.2777
43047;1.2824
43048;1.2872
43049;1.2921
43050;1.2972
43051;1.3023
43052;1.3076
43053;1.3129
43054;1.3184
43055;1.3239
43056;1.3294
43057;1.3349
43058;1.3404
43059;1.3458
43060;1.3511
43061;1.3562
43062;1.361
43063;1.3656
43064;1.3699
43065;1.3738
43066;1.3772
43067;1.3802
43068;1.3827
43069;1.3846
43070;1.3859
43071;1.3865
43072;1.3865
43073;1.3858
43074;1.3844
43075;1.3823
43076;1.3795
43077;1.3761
43078;1.372
43079;1.3674
43080;1.3622
43081;1.3567
43082;1.3507
43083;1.3444
43084;1.3379
43085;1.3313
43086;1.3245
43087;1.3177
43088;1.3108
43089;1.304
43090;1.2971
43091;1.2903
43092;1.2835
43093;1.2767
43094;1.2699
43095;1.263
43096;1.2559
43097;1.2488
43098;1.2414
43099;1.2339
43100;1.2263
43101;1.2184
43102;1.2104
43103;1.2022
43104;1.194
43105;1.1857
43106;1.1774
43107;1.1693
43108;1.1612
43109;1.1534
43110;1.1459
43111;1.1387
43112;1.1319
43113;1.1257
43114;1.1199
43115;1.1148
43116;1.1103
43117;1.1064
43118;1.1032
43119;1.1007
43120;1.0989
43121;1.0977
43122;1.0972
43123;1.0974
43124;1.0981
43125;1.0994
43126;1.1011
43127;1.1033
43128;1.1059
43129;1.1088
43130;1.1119
43131;1.1152
43132;1.1185
43133;1.1219
43134;1.1252
43135;1.1284
43136;1.1315
43137;1.1343
43138;1.137
43139;1.1394
43140;1.1415
43141;1.1433
43142;1.1448
43143;1.1461
43144;1.147
43145;1.1477
43146;1.1481
43147;1.1482
43148;1.1481
43149;1.1477
43150;1.147
43151;1.1461
43152;1.1449
43153;1.1435
43154;1.1418
43155;1.1398
43156;1.1376
43157;1.1351
43158;1.1323
43159;1.1293
43160;1.126
43161;1.1224
43162;1.1186
43163;1.1145
43164;1.1102
43165;1.1056
43166;1.1009
43167;1.096
43168;1.0909
43169;1.0857
43170;1.0805
43171;1.0752
43172;1.0699
43173;1.0647
43174;1.0597
43175;1.055
43176;1.0505
43177;1.0464
43178;1.0428
43179;1.0398
43180;1.0373000000000001
43181;1.0355
43182;1.0344
43183;1.0341
43184;1.0344
43185;1.0356
43186;1.0374
43187;1.0399
43188;1.0431
43189;1.0468
43190;1.0511
43191;1.0557
43192;1.0608
43193;1.0661
43194;1.0715
43195;1.0772
43196;1.0828
43197;1.0885
43198;1.0941
43199;1.0997
43200;1.1052
43201;1.1107
43202;1.1161
43203;1.1215
43204;1.1269
43205;1.1323
43206;1.1379
43207;1.1436
43208;1.1495
43209;1.1556
43210;1.162
43211;1.1687
43212;1.1758
43213;1.1832
43214;1.1909
43215;1.199
43216;1.2074
43217;1.2161
43218;1.225
43219;1.234
43220;1.2431
43221;1.2523
43222;1.2613
43223;1.2703
43224;1.279
43225;1.2874
43226;1.2954
43227;1.3031
43228;1.3102
43229;1.3169
43230;1.3231
43231;1.3288
43232;1.334
43233;1.3387
43234;1.3429
43235;1.3468
43236;1.3503
43237;1.3535
43238;1.3565
43239;1.3593
43240;1.3619
43241;1.3643
43242;1.3667
43243;1.369
43244;1.3712
43245;1.3733
43246;1.3754
43247;1.3772
43248;1.3789
43249;1.3804
43250;1.3815
43251;1.3822
43252;1.3825
43253;1.3823
43254;1.3815
43255;1.38
43256;1.3778
43257;1.3747
43258;1.3709
43259;1.3661
43260;1.3605
43261;1.354
43262;1.3467
43263;1.3386
43264;1.3297
43265;1.3202
43266;1.3101
43267;1.2996
43268;1.2887
43269;1.2777
43270;1.2666
43271;1.2555
43272;1.2446
43273;1.234
43274;1.2238
43275;1.214
43276;1.2049
43277;1.1963
43278;1.1883
43279;1.1811
43280;1.1744
43281;1.1685
43282;1.1632
43283;1.1584
43284;1.1543
43285;1.1507
43286;1.1476
43287;1.1449
43288;1.1427
43289;1.1409
43290;1.1394
43291;1.1384
43292;1.1377
43293;1.1374
43294;1.1375
43295;1.1379
43296;1.1388
43297;1.1401
43298;1.1418
43299;1.1439
43300;1.1465
43301;1.1494
43302;1.1528
43303;1.1566
43304;1.1607
43305;1.1651
43306;1.1697
43307;1.1745
43308;1.1795
43309;1.1844
43310;1.1892
43311;1.1939
43312;1.1984
43313;1.2025
43314;1.2063
43315;1.2096
43316;1.2125
43317;1.2148
43318;1.2165
43319;1.2178
43320;1.2185
43321;1.2187
43322;1.2185
43323;1.2178
43324;1.2169
43325;1.2156
43326;1.2142
43327;1.2126
43328;1.2109
43329;1.2093
43330;1.2077
43331;1.2061
43332;1.2047
43333;1.2033
43334;1.2021
43335;1.2011
43336;1.2001
43337;1.1992
43338;1.1984
43339;1.1976
43340;1.1967
43341;1.1958
43342;1.1948
43343;1.1937
43344;1.1924
43345;1.191
43346;1.1893
43347;1.1875
43348;1.1855
43349;1.1832
43350;1.1809
43351;1.1783
43352;1.1757
43353;1.173
43354;1.1703
43355;1.1676
43356;1.1649
43357;1.1623000000000001
43358;1.1599
43359;1.1576
43360;1.1555
43361;1.1536
43362;1.1519
43363;1.1504
43364;1.1491
43365;1.148
43366;1.147
43367;1.1462
43368;1.1455
43369;1.1448
43370;1.1442
43371;1.1436
43372;1.1429
43373;1.1422
43374;1.1414
43375;1.1405
43376;1.1394
43377;1.1383
43378;1.1372
43379;1.1359
43380;1.1346
43381;1.1334
43382;1.1322
43383;1.131
43384;1.13
43385;1.1291
43386;1.1285
43387;1.1281
43388;1.1279
43389;1.128
43390;1.1284
43391;1.129
43392;1.1299
43393;1.1311
43394;1.1324
43395;1.1339
43396;1.1356
43397;1.1374
43398;1.1392
43399;1.141
43400;1.1428
43401;1.1445
43402;1.146
43403;1.1475
43404;1.1487
43405;1.1497
43406;1.1505
43407;1.1511
43408;1.1514
43409;1.1515
43410;1.1513
43411;1.1509
43412;1.1503
43413;1.1494
43414;1.1483
43415;1.147
43416;1.1455
43417;1.1438
43418;1.1419
43419;1.1399
43420;1.1377
43421;1.1354
43422;1.1329
43423;1.1304
43424;1.1277
43425;1.1251
43426;1.1223
43427;1.1196
43428;1.117
43429;1.1144
43430;1.112
43431;1.1097
43432;1.1076
43433;1.1058
43434;1.1042
43435;1.1029
43436;1.102
43437;1.1014
43438;1.1012
43439;1.1013
43440;1.1018
43441;1.1026
43442;1.1037
43443;1.1051
43444;1.1068
43445;1.1087
43446;1.1109
43447;1.1132
43448;1.1156
43449;1.1181
43450;1.1206
43451;1.1233
43452;1.1259
43453;1.1284
43454;1.131
43455;1.1334
43456;1.1358
43457;1.1381
43458;1.1402
43459;1.1422
43460;1.1441
43461;1.1458
43462;1.1473
43463;1.1486
43464;1.1497
43465;1.1505
43466;1.1511
43467;1.1514
43468;1.1514
43469;1.151
43470;1.1504
43471;1.1494
43472;1.1481
43473;1.1464
43474;1.1444
43475;1.1421
43476;1.1395
43477;1.1366
43478;1.1335
43479;1.1301
43480;1.1266
43481;1.123
43482;1.1193
43483;1.1156
43484;1.1119
43485;1.1083
43486;1.1048
43487;1.1015
43488;1.0984
43489;1.0955
43490;1.0929
43491;1.0905
43492;1.0884
43493;1.0866
43494;1.085
43495;1.0837
43496;1.0826
43497;1.0817
43498;1.081
43499;1.0804
43500;1.0799
43501;1.0794
43502;1.0789
43503;1.0783
43504;1.0777
43505;1.0769
43506;1.0759
43507;1.0746
43508;1.0731
43509;1.0713
43510;1.0692
43511;1.0667
43512;1.0639
43513;1.0608
43514;1.0574
43515;1.0536
43516;1.0496
43517;1.0454
43518;1.041
43519;1.0364
43520;1.0318
43521;1.0271
43522;1.0224
43523;1.0179
43524;1.0134
43525;1.0092
43526;1.0051
43527;1.0014
43528;0.99793
43529;0.99479
43530;0.99199
43531;0.98953
43532;0.98741
43533;0.98561
43534;0.98412
43535;0.98291
43536;0.98196
43537;0.98121
43538;0.98065
43539;0.98022
43540;0.97989
43541;0.97962
43542;0.97938
43543;0.97914
43544;0.97887
43545;0.97855
43546;0.97816
43547;0.9777
43548;0.97716
43549;0.97654
43550;0.97583
43551;0.97506
43552;0.97421
43553;0.97331
43554;0.97235
43555;0.97134
43556;0.97029
43557;0.96921
43558;0.96809
43559;0.96694
43560;0.96576
43561;0.96455
43562;0.96332
43563;0.96205
43564;0.96076
43565;0.95944
43566;0.95811
43567;0.95677
43568;0.95542
43569;0.95409
43570;0.95278
43571;0.9515
43572;0.95028
43573;0.94912
43574;0.94804
43575;0.94705
43576;0.94616
43577;0.94539
43578;0.94473
43579;0.9442
43580;0.9438
43581;0.94353
43582;0.94338
43583;0.94335
43584;0.94344
43585;0.94364
43586;0.94393
43587;0.94433
43588;0.9448
43589;0.94536
43590;0.94598
43591;0.94666
43592;0.94739
43593;0.94815
43594;0.94895
43595;0.94976
43596;0.95057
43597;0.95136
43598;0.95212
43599;0.95283
43600;0.95347
43601;0.954
43602;0.95442
43603;0.95469
43604;0.95478
43605;0.95468
43606;0.95436
43607;0.95381
43608;0.953
43609;0.95194
43610;0.95062
43611;0.94904
43612;0.94722
43613;0.94519
43614;0.94297
43615;0.9406
43616;0.93814
43617;0.93563
43618;0.93314
43619;0.93073
43620;0.92846
43621;0.92641
43622;0.92463
43623;0.92318
43624;0.92212
43625;0.92148
43626;0.92131
43627;0.92162
43628;0.92242
43629;0.92371
43630;0.92545
43631;0.92762
43632;0.93016
43633;0.93301
43634;0.93609
43635;0.93931
43636;0.94257
43637;0.94577
43638;0.9488
43639;0.95157
43640;0.95396
43641;0.95588
43642;0.95725
43643;0.95799
43644;0.95804
43645;0.95737
43646;0.95594
43647;0.95377
43648;0.95088
43649;0.94729
43650;0.94309
43651;0.93835
43652;0.93316
43653;0.92765
43654;0.92194
43655;0.91617
43656;0.91046
43657;0.90496
43658;0.89981
43659;0.89511
43660;0.89099
43661;0.88753
43662;0.88481
43663;0.88289
43664;0.88179
43665;0.88151
43666;0.88205
43667;0.88335
43668;0.88535
43669;0.88798
43670;0.89113
43671;0.89471
43672;0.89859
43673;0.90266
43674;0.90679
43675;0.91089
43676;0.91485
43677;0.91857
43678;0.92199
43679;0.92504
43680;0.92769
43681;0.92991
43682;0.93171
43683;0.9331
43684;0.93411
43685;0.93478000000000006
43686;0.93518
43687;0.93536
43688;0.93539
43689;0.93534
43690;0.93527
43691;0.93524
43692;0.93531
43693;0.93551
43694;0.93588
43695;0.93645
43696;0.93722
43697;0.93819
43698;0.93937
43699;0.94075
43700;0.9423
43701;0.94403
43702;0.9459
43703;0.9479
43704;0.95003
43705;0.95228
43706;0.95465
43707;0.95713
43708;0.95974
43709;0.96248
43710;0.96535
43711;0.96837
43712;0.97155
43713;0.97489
43714;0.97839
43715;0.98205
43716;0.98586
43717;0.98979
43718;0.99384
43719;0.99797
43720;1.0021
43721;1.0063
43722;1.0105
43723;1.0145
43724;1.0185
43725;1.0222
43726;1.0258
43727;1.0291
43728;1.0321
43729;1.0348
43730;1.0371
43731;1.0391
43732;1.0407
43733;1.042
43734;1.0429
43735;1.0434
43736;1.0436
43737;1.0434
43738;1.0429
43739;1.0422
43740;1.0411
43741;1.0398
43742;1.0383
43743;1.0366
43744;1.0347
43745;1.0327
43746;1.0304
43747;1.0281
43748;1.0256
43749;1.023
43750;1.0203
43751;1.0175
43752;1.0147
43753;1.0118
43754;1.009
43755;1.0062
43756;1.0034
43757;1.0008
43758;0.99836
43759;0.99609
43760;0.99404
43761;0.99226
43762;0.99075
43763;0.98956
43764;0.98867
43765;0.9881
43766;0.98785
43767;0.98788
43768;0.98819
43769;0.98873
43770;0.98947
43771;0.99036
43772;0.99136
43773;0.99242
43774;0.99348
43775;0.99451
43776;0.99547
43777;0.99632
43778;0.99703
43779;0.99759
43780;0.99799
43781;0.99822
43782;0.9983
43783;0.99824
43784;0.99806
43785;0.99779
43786;0.99748
43787;0.99715
43788;0.99686
43789;0.99663
43790;0.99652
43791;0.99656
43792;0.99679
43793;0.99723
43794;0.99792
43795;0.99887
43796;1.0001
43797;1.0016
43798;1.0034
43799;1.0055
43800;1.0079
43801;1.0105
43802;1.0134
43803;1.0165
43804;1.0198
43805;1.0233
43806;1.0269
43807;1.0307
43808;1.0345
43809;1.0384
43810;1.0423
43811;1.0462
43812;1.05
43813;1.0538
43814;1.0574
43815;1.0608
43816;1.064
43817;1.0669
43818;1.0696
43819;1.072
43820;1.0741
43821;1.0759
43822;1.0774
43823;1.0785
43824;1.0793
43825;1.0799
43826;1.0801
43827;1.0801
43828;1.0799
43829;1.0795
43830;1.079
43831;1.0783
43832;1.0774
43833;1.0765
43834;1.0755
43835;1.0744
43836;1.0732
43837;1.0719
43838;1.0705
43839;1.0689
43840;1.0673
43841;1.0655
43842;1.0636
43843;1.0615
43844;1.0593
43845;1.057
43846;1.0545
43847;1.0519
43848;1.0492
43849;1.0465
43850;1.0437
43851;1.0409
43852;1.0381
43853;1.0354
43854;1.0327
43855;1.0302
43856;1.0277
43857;1.0254
43858;1.0232
43859;1.0211
43860;1.0192
43861;1.0174
43862;1.0158
43863;1.0143
43864;1.0129
43865;1.0116
43866;1.0104
43867;1.0094
43868;1.0085
43869;1.0076
43870;1.007
43871;1.0064
43872;1.006
43873;1.0057
43874;1.0056
43875;1.0057
43876;1.0058
43877;1.0062
43878;1.0067
43879;1.0073
43880;1.008
43881;1.0087
43882;1.0095
43883;1.0103
43884;1.0109
43885;1.0115
43886;1.0118
43887;1.0119
43888;1.0117
43889;1.0111
43890;1.0102
43891;1.0087
43892;1.0068
43893;1.0045
43894;1.0016
43895;0.99829
43896;0.99455
43897;0.99044
43898;0.986
43899;0.98131
43900;0.97643
43901;0.97145
43902;0.96644
43903;0.96148
43904;0.95663
43905;0.95196
43906;0.94752
43907;0.94335
43908;0.93948
43909;0.93594
43910;0.93274
43911;0.92986
43912;0.9273
43913;0.92505
43914;0.92307
43915;0.92135
43916;0.91985
43917;0.91854
43918;0.91741
43919;0.91641
43920;0.91553
43921;0.91475
43922;0.91405
43923;0.91341
43924;0.91284
43925;0.9123
43926;0.91181
43927;0.91135
43928;0.91091
43929;0.91048
43930;0.91006
43931;0.90962
43932;0.90917
43933;0.90867
43934;0.9081
43935;0.90744
43936;0.90667
43937;0.90575
43938;0.90467
43939;0.90338
43940;0.90187
43941;0.90012
43942;0.89811
43943;0.89582
43944;0.89326
43945;0.89042
43946;0.88732
43947;0.88399
43948;0.88044
43949;0.87671
43950;0.87286
43951;0.86894
43952;0.86499
43953;0.86108
43954;0.85727
43955;0.85363
43956;0.85021
43957;0.84708
43958;0.84428
43959;0.84186
43960;0.83987
43961;0.83832
43962;0.83724
43963;0.83664
43964;0.83652
43965;0.83686
43966;0.83766
43967;0.83887
43968;0.84045
43969;0.84238
43970;0.84458
43971;0.84701
43972;0.84962
43973;0.85233
43974;0.8551
43975;0.85786
43976;0.86057
43977;0.86316
43978;0.86561
43979;0.86788
43980;0.86992
43981;0.87173
43982;0.87329
43983;0.87458
43984;0.87562
43985;0.8764
43986;0.87694
43987;0.87726
43988;0.87739
43989;0.87734
43990;0.87715
43991;0.87685
43992;0.87647
43993;0.87604
43994;0.87559
43995;0.87515
43996;0.87473
43997;0.87436
43998;0.87406
43999;0.87383
44000;0.87369
44001;0.87364
44002;0.87369
44003;0.87384
44004;0.87408
44005;0.87443
44006;0.87487
44007;0.87541
44008;0.87605
44009;0.87679
44010;0.87763
44011;0.87857
44012;0.87962
44013;0.88077
44014;0.88204
44015;0.88341
44016;0.88489
44017;0.88646
44018;0.88813
44019;0.88988
44020;0.89168
44021;0.89353
44022;0.89539
44023;0.89725
44024;0.89908
44025;0.90084
44026;0.90252
44027;0.90408
44028;0.90551
44029;0.90677
44030;0.90786
44031;0.90876
44032;0.90946
44033;0.90997
44034;0.91029
44035;0.91044
44036;0.91043
44037;0.91028
44038;0.91003
44039;0.90971
44040;0.90935
44041;0.909
44042;0.90869
44043;0.90847
44044;0.90836
44045;0.9084
44046;0.90862
44047;0.90905
44048;0.9097
44049;0.91058
44050;0.91169
44051;0.91303
44052;0.91459
44053;0.91635
44054;0.91828
44055;0.92036
44056;0.92255
44057;0.92483
44058;0.92714
44059;0.92946
44060;0.93175
44061;0.93398
44062;0.93612
44063;0.93816
44064;0.94007
44065;0.94184
44066;0.94346
44067;0.94495
44068;0.9463
44069;0.94752
44070;0.94864
44071;0.94967
44072;0.95065
44073;0.95158
44074;0.9525
44075;0.95343
44076;0.95439
44077;0.95541
44078;0.95649
44079;0.95766
44080;0.95891
44081;0.96025
44082;0.96167
44083;0.96318
44084;0.96475
44085;0.96637
44086;0.96803
44087;0.96971
44088;0.9714
44089;0.97307
44090;0.97472
44091;0.97634
44092;0.97792
44093;0.97947
44094;0.98097
44095;0.98244
44096;0.98389
44097;0.98533
44098;0.98677
44099;0.98823
44100;0.98972
44101;0.99126
44102;0.99287
44103;0.99454
44104;0.99628
44105;0.99811
44106;1
44107;1.002
44108;1.004
44109;1.006
44110;1.008
44111;1.01
44112;1.012
44113;1.0138
44114;1.0156
44115;1.0172
44116;1.0186
44117;1.0199
44118;1.0209
44119;1.0217
44120;1.0222
44121;1.0225
44122;1.0226
44123;1.0224
44124;1.022
44125;1.0214
44126;1.0206
44127;1.0196
44128;1.0185
44129;1.0173
44130;1.0161
44131;1.0148
44132;1.0134
44133;1.012
44134;1.0106
44135;1.0092
44136;1.0078
44137;1.0064
44138;1.005
44139;1.0035
44140;1.002
44141;1.0004
44142;0.99869
44143;0.99688
44144;0.99492
44145;0.99278
44146;0.99045
44147;0.98788
44148;0.98507
44149;0.982
44150;0.97865
44151;0.97501
44152;0.97107
44153;0.96685
44154;0.96236
44155;0.9576
44156;0.9526
44157;0.9474
44158;0.94203
44159;0.93654
44160;0.93099
44161;0.92542
44162;0.91991
44163;0.91451
44164;0.90929
44165;0.90433
44166;0.89967
44167;0.89537
44168;0.89149
44169;0.88807
44170;0.88514
44171;0.88271
44172;0.88081
44173;0.87942
44174;0.87853
44175;0.87811
44176;0.87813
44177;0.87853
44178;0.87926
44179;0.88026
44180;0.88146
44181;0.88279
44182;0.88418
44183;0.88557
44184;0.8869
44185;0.8881
44186;0.88913
44187;0.88995
44188;0.89053
44189;0.89085
44190;0.89088
44191;0.89064
44192;0.89013
44193;0.88937
44194;0.88837
44195;0.88717
44196;0.88581
44197;0.88432
44198;0.88276
44199;0.88116
44200;0.87957
44201;0.87803
44202;0.8766
44203;0.87529
44204;0.87416
44205;0.87322
44206;0.8725
44207;0.87201
44208;0.87176
44209;0.87175
44210;0.87197
44211;0.87242
44212;0.87306
44213;0.87388
44214;0.87485
44215;0.87594
44216;0.87711
44217;0.87832
44218;0.87954
44219;0.88074
44220;0.88187
44221;0.8829
44222;0.8838
44223;0.88456
44224;0.88513
44225;0.88551
44226;0.88568
44227;0.88564
44228;0.88538
44229;0.8849
44230;0.88422
44231;0.88336
44232;0.88232
44233;0.88114
44234;0.87986
44235;0.87849
44236;0.87708
44237;0.87568
44238;0.87431
44239;0.87302
44240;0.87185
44241;0.87082
44242;0.86998
44243;0.86933
44244;0.86891
44245;0.8687
44246;0.86871
44247;0.86893
44248;0.86934
44249;0.86989
44250;0.87056
44251;0.87128
44252;0.87201
44253;0.8727
44254;0.87327
44255;0.87367
44256;0.87386
44257;0.87377
44258;0.87338
44259;0.87265
44260;0.87157
44261;0.87013
44262;0.86834
44263;0.86621
44264;0.86378
44265;0.86108
44266;0.85817
44267;0.85508
44268;0.85188
44269;0.84862
44270;0.84537
44271;0.84216
44272;0.83906
44273;0.83611
44274;0.83336
44275;0.83083
44276;0.82857
44277;0.8266
